sample_id,dataset,label,label_int,repo_rel_path,original_filename,file_ext,sha256,split,seed,sampling_version,source_index,truth_tier,policy_use
train_00281,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f24782.png,f24782.png,png,e8d6bb70192bb3bbd40304bab1787266859365dc2cfd4f4de15f475764e966d7,train,20260703,mnist-sampling-v1,24782,gold_candidate,develop_policy
train_00282,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f24824.png,f24824.png,png,5966b467fe21283d3975f90c23b850fa44ddfa59f63eb9033d3635350473bf37,train,20260703,mnist-sampling-v1,24824,gold_candidate,develop_policy
train_00283,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f25416.png,f25416.png,png,553180a6092ecfc1d47d24a50fa2d3f35cfc1cf4116095912ae7b6a750275b97,train,20260703,mnist-sampling-v1,25416,gold_candidate,develop_policy
train_00284,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f25696.png,f25696.png,png,ff1086b65af71f48c246e981f78d34404bb425db46f2961094c615bcc96c7635,train,20260703,mnist-sampling-v1,25696,gold_candidate,develop_policy
train_00285,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f26009.png,f26009.png,png,631794e2af21f1e28a0b5d8715f773ae3a1c40f2a5ae3f016075e261ace033bd,train,20260703,mnist-sampling-v1,26009,gold_candidate,develop_policy
train_00286,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f26263.png,f26263.png,png,2dc44a70379b913ee3cf65e86d2a43e174729536178f8231148edd948f027a94,train,20260703,mnist-sampling-v1,26263,gold_candidate,develop_policy
train_00287,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f26968.png,f26968.png,png,7c4570b27054ae683066b50928135e6f41891946f39a84cae8b21f890e209689,train,20260703,mnist-sampling-v1,26968,gold_candidate,develop_policy
train_00288,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f27064.png,f27064.png,png,8e015d7dfae15f4311bd4188aebaa5ce895b949195ad8a863b76736f74d6b8f5,train,20260703,mnist-sampling-v1,27064,gold_candidate,develop_policy
train_00289,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f27345.png,f27345.png,png,06df8378274e9a4985842f14d256b62c12a073df41cfb031e92c039f3f62a199,train,20260703,mnist-sampling-v1,27345,gold_candidate,develop_policy
train_00290,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f27789.png,f27789.png,png,7225981b4b58486534c4ed0d6e2dae44646b7368f4a929fb6c125cf5a2a2b607,train,20260703,mnist-sampling-v1,27789,gold_candidate,develop_policy
train_00291,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f27793.png,f27793.png,png,cb7769e11490b64fe5fc830cd10c66782fe8a765c12e9383661625f95f5e096d,train,20260703,mnist-sampling-v1,27793,gold_candidate,develop_policy
train_00292,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28167.png,f28167.png,png,19c80162ef372e51a8477d71f83d1b4d8f7974f857802038d281199edc082a22,train,20260703,mnist-sampling-v1,28167,gold_candidate,develop_policy
train_00293,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28479.png,f28479.png,png,42240f820482e14f559310f0a2d7a4690b0cbf14df4009f2a21167d3a3703a8a,train,20260703,mnist-sampling-v1,28479,gold_candidate,develop_policy
train_00294,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28545.png,f28545.png,png,b5c4d80db8055c4811139d9d6225b5df9321da55378c390d1e8a1abbd14d181d,train,20260703,mnist-sampling-v1,28545,gold_candidate,develop_policy
train_00295,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28583.png,f28583.png,png,f85364b4ee646700ed21da6739c77ab9b823f94327285dab7c6aa229cd927150,train,20260703,mnist-sampling-v1,28583,gold_candidate,develop_policy
train_00296,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28738.png,f28738.png,png,c1f3762d1211422eb0ea53776f31a898e53861dfdfc97f20f4336fc794b268d8,train,20260703,mnist-sampling-v1,28738,gold_candidate,develop_policy
train_00297,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28822.png,f28822.png,png,9363f7cc049d6a0e0c319bfbd88575be4476d4f76044007f9c222cb18d1bfde0,train,20260703,mnist-sampling-v1,28822,gold_candidate,develop_policy
train_00298,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f28964.png,f28964.png,png,598ca9c808609dc9734f12d8c74002cb7eae132731deaa182f9f30a663f830ad,train,20260703,mnist-sampling-v1,28964,gold_candidate,develop_policy
train_00299,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f30043.png,f30043.png,png,777d4601f36577084cff630da5598a75d1e83a739a7cd05af4dd7db1b1b9f74e,train,20260703,mnist-sampling-v1,30043,gold_candidate,develop_policy
train_00300,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f30305.png,f30305.png,png,b96deb2c09a628721079c2de78b5e54aac7415a2298832c081e3e61357bfff68,train,20260703,mnist-sampling-v1,30305,gold_candidate,develop_policy
train_00301,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f30909.png,f30909.png,png,ebda434a2f80e4298433ae04f5845af8d098060b148b1cddd8b1a34bdc754958,train,20260703,mnist-sampling-v1,30909,gold_candidate,develop_policy
train_00302,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31045.png,f31045.png,png,46f4dfc09c589fffdac14eb8559ecf4789ba2e68a1c619d9a147626e845578a4,train,20260703,mnist-sampling-v1,31045,gold_candidate,develop_policy
train_00303,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31058.png,f31058.png,png,48dd0ed208591301bf53b9cecbd69243985a2c7559187b2c80c6a50ee7b3d9e8,train,20260703,mnist-sampling-v1,31058,gold_candidate,develop_policy
train_00304,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31081.png,f31081.png,png,3dbcb5494526018dbd23863a40b755e467fc80fcf535018e2e2a99e1a6c6674d,train,20260703,mnist-sampling-v1,31081,gold_candidate,develop_policy
train_00305,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31113.png,f31113.png,png,6bb3c2d6bb32b046d208ae4a05b91dbde787a4f4e5407d3b094f71894ab55f00,train,20260703,mnist-sampling-v1,31113,gold_candidate,develop_policy
train_00306,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31144.png,f31144.png,png,a72f16feeac82fbf9541877c022333759c376cb05b0b81e988492817a864c7be,train,20260703,mnist-sampling-v1,31144,gold_candidate,develop_policy
train_00307,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f31945.png,f31945.png,png,93164c8fd50f5b274b5e8a1bd85da8aad749cbeb26c8c3b1d3d6becd859154d9,train,20260703,mnist-sampling-v1,31945,gold_candidate,develop_policy
train_00308,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f32083.png,f32083.png,png,f5e01c3eb3ae7e7a87662ac0c2352b7048c39cebe02139f4714a9cda71416242,train,20260703,mnist-sampling-v1,32083,gold_candidate,develop_policy
train_00309,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f32365.png,f32365.png,png,353dd23b8a808f6bee96298eb087130d22d76272c378eb657d1c75d32463013b,train,20260703,mnist-sampling-v1,32365,gold_candidate,develop_policy
train_00310,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33224.png,f33224.png,png,b174248c6cbab70019f511706cc4d0107eb92575d35be412dad03a7fc495f462,train,20260703,mnist-sampling-v1,33224,gold_candidate,develop_policy
train_00311,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33418.png,f33418.png,png,406a809ca0a05453c1626927bd4f144a74aa484b9072229cba983eb1f3421f55,train,20260703,mnist-sampling-v1,33418,gold_candidate,develop_policy
train_00312,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33480.png,f33480.png,png,1766c22899797660082a013863a3a397bf4fda349d5f44fc88d3f70ae6c988d8,train,20260703,mnist-sampling-v1,33480,gold_candidate,develop_policy
train_00313,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33508.png,f33508.png,png,ead77991c71b3aa247084a0aba40d1cb756bc2070ef25e30d03bc2b09c879277,train,20260703,mnist-sampling-v1,33508,gold_candidate,develop_policy
train_00314,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33648.png,f33648.png,png,0915209fa168198d6903cc59fc0575c5e106d4790bdcd392e1e6b9050b306996,train,20260703,mnist-sampling-v1,33648,gold_candidate,develop_policy
train_00315,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33937.png,f33937.png,png,740d614a02ab538ef4aeef22ab2e08e79e2dd8553ef254342dae3f18e035b1b7,train,20260703,mnist-sampling-v1,33937,gold_candidate,develop_policy
train_00316,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f33985.png,f33985.png,png,c086b0bee5da6bcf8113567ee2c7a4ef6f2a6fcc0bee4fc8d44a440a608fec15,train,20260703,mnist-sampling-v1,33985,gold_candidate,develop_policy
train_00317,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f34141.png,f34141.png,png,8b074557439b0ae0be600392b94d68f4461793de88f24a7e4a1d5ebf8be1ea83,train,20260703,mnist-sampling-v1,34141,gold_candidate,develop_policy
train_00318,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f34792.png,f34792.png,png,da27ee2c27b70788a9e37009b8671d857f92cb489c34c5ee466a46cea45ede4d,train,20260703,mnist-sampling-v1,34792,gold_candidate,develop_policy
train_00319,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f34796.png,f34796.png,png,d7a97a19dd57513ea7af760fcaec371c4fdb49cc426dbc89b51ef512f5ec6c5b,train,20260703,mnist-sampling-v1,34796,gold_candidate,develop_policy
train_00320,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f35266.png,f35266.png,png,515dbecd496175464cf74c39036736d5567031227d8abf3b5810ac62f9772ecb,train,20260703,mnist-sampling-v1,35266,gold_candidate,develop_policy
train_00321,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f35595.png,f35595.png,png,c3c47b4b87334c22fd38cf8104e4a3015864b45aee7320a25e3466ecf068a3f8,train,20260703,mnist-sampling-v1,35595,gold_candidate,develop_policy
train_00322,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f36185.png,f36185.png,png,936ac42e01cf68309d8aa68acfe14115bfd1f25473287f96fa3a7d0fbc8ba7b4,train,20260703,mnist-sampling-v1,36185,gold_candidate,develop_policy
train_00323,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f36264.png,f36264.png,png,93125faa9a53c4198f4c7c8ae2fec27ceb127eb4f84c7dfcb224f13c2306f111,train,20260703,mnist-sampling-v1,36264,gold_candidate,develop_policy
train_00324,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f36898.png,f36898.png,png,0acd5c0ee6e7a9d3b3a8d0db7b7aabcccda576726defe55876f424d67c362fdc,train,20260703,mnist-sampling-v1,36898,gold_candidate,develop_policy
train_00325,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f37011.png,f37011.png,png,7b1b72b8032f56f4361a1b80f7814302e0e2b270694238330be85376a079d7d2,train,20260703,mnist-sampling-v1,37011,gold_candidate,develop_policy
train_00326,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f37635.png,f37635.png,png,7b4eda6100b7913392a7ddf53c8993acb208f753c0ce716fc5e3495108c20906,train,20260703,mnist-sampling-v1,37635,gold_candidate,develop_policy
train_00327,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f37741.png,f37741.png,png,f9c91fc77a32eb62dfd94197ac785f7f6cba932d4a52c7a2893b06d7d06c75ae,train,20260703,mnist-sampling-v1,37741,gold_candidate,develop_policy
train_00328,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f38276.png,f38276.png,png,c76be43a42d7ad172aa2a566c066a9c2c3fdb5c21615bf6d72c0be628ecbd1f2,train,20260703,mnist-sampling-v1,38276,gold_candidate,develop_policy
train_00329,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f38769.png,f38769.png,png,5afb4b1e3ea28d8d1c70f6d6d0103207fc96aa6a56fb479a0bfd9103618bf45b,train,20260703,mnist-sampling-v1,38769,gold_candidate,develop_policy
train_00330,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f38845.png,f38845.png,png,61cf926648254910531bfbd6ebcb00a147133379f1287a16ac377fc1854fbeb0,train,20260703,mnist-sampling-v1,38845,gold_candidate,develop_policy
train_00331,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f39699.png,f39699.png,png,eaa07513d8f07c19c685f2897f769131dbc154a5fe86e52308ebbfe19378d1e0,train,20260703,mnist-sampling-v1,39699,gold_candidate,develop_policy
train_00332,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f39888.png,f39888.png,png,7aba7a17cc103a22bc141c3fb031fe6c184bdafd50c1f3f5af10e2e2e824fb76,train,20260703,mnist-sampling-v1,39888,gold_candidate,develop_policy
train_00333,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f39986.png,f39986.png,png,9df4787de0d49a37d5c0becbd60e0e7c04fa7489eabc995ebf65af3fc1de21d6,train,20260703,mnist-sampling-v1,39986,gold_candidate,develop_policy
train_00334,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f40878.png,f40878.png,png,d0265e9bfac4f51e2b1e31cfe029163480020f703c0eae0e22cfa08ddc0aaf99,train,20260703,mnist-sampling-v1,40878,gold_candidate,develop_policy
train_00335,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f40909.png,f40909.png,png,48103110b037ca0eee60941b1710c8d45f6471aa277f848669f7d48635722739,train,20260703,mnist-sampling-v1,40909,gold_candidate,develop_policy
train_00336,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f40982.png,f40982.png,png,769fae52c9d370c95fce5414dec984476da284a5dfc5ebe6ea119cdbba83391d,train,20260703,mnist-sampling-v1,40982,gold_candidate,develop_policy
train_00337,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f40987.png,f40987.png,png,49bed22646e9335b466b5e1362a7a7240bc0069d0be155bd486f7fc89ec6126d,train,20260703,mnist-sampling-v1,40987,gold_candidate,develop_policy
train_00338,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f41419.png,f41419.png,png,abfee73a32bc45cd2a45ade66ad827eb471cbe1a323b2450f5bc01d7f9a60455,train,20260703,mnist-sampling-v1,41419,gold_candidate,develop_policy
train_00339,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f41914.png,f41914.png,png,84e94fbcd759c9c05fcdd7f48bc48d1fb7f0140865234f37697000b13aa4b12f,train,20260703,mnist-sampling-v1,41914,gold_candidate,develop_policy
train_00340,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f42184.png,f42184.png,png,8800d25949297d89177f0d0996972df88134987870566310d444a81590f28174,train,20260703,mnist-sampling-v1,42184,gold_candidate,develop_policy
train_00341,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f42581.png,f42581.png,png,6808ac3e4b45d25c76d39c3907f1bf676c55f8b1f1b7f2329552c49ca5fd9690,train,20260703,mnist-sampling-v1,42581,gold_candidate,develop_policy
train_00342,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f42874.png,f42874.png,png,3f0c68a0d626915b48df8cfe101ec8e8964efd7df995ea6243bd58628a62c720,train,20260703,mnist-sampling-v1,42874,gold_candidate,develop_policy
train_00343,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f42986.png,f42986.png,png,8e708c5aca095eba0372a0d174a75ef357c37bda3b41d8a788dd2ffc0d5707e4,train,20260703,mnist-sampling-v1,42986,gold_candidate,develop_policy
train_00344,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f43297.png,f43297.png,png,79e893272876325cbbe2c17c643a18539de741a72e7c3814d3b2a1307495defb,train,20260703,mnist-sampling-v1,43297,gold_candidate,develop_policy
train_00345,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f43406.png,f43406.png,png,1ae6218a7a4a27d56842acb917529ac8dbaa1468c937203a4110f77eb74ed194,train,20260703,mnist-sampling-v1,43406,gold_candidate,develop_policy
train_00346,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f43784.png,f43784.png,png,79ed098842a236d912b08dd0177ec8a4b4a2b1e57f0ac445ceaa7d42b7a61fef,train,20260703,mnist-sampling-v1,43784,gold_candidate,develop_policy
train_00347,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f43790.png,f43790.png,png,71335d40e0c25382729a9d42827ebfb622ea69d643e972a14328f91373bb04eb,train,20260703,mnist-sampling-v1,43790,gold_candidate,develop_policy
train_00348,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f44511.png,f44511.png,png,3d689e59c4be70d7654fe53711c68b21faf80f51d3536f6bfa929c5b2b87f420,train,20260703,mnist-sampling-v1,44511,gold_candidate,develop_policy
train_00349,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f45690.png,f45690.png,png,9d44b16236cbfc72b4349ec191783fd2b3cb369a427af9071adb8356d1dc2509,train,20260703,mnist-sampling-v1,45690,gold_candidate,develop_policy
train_00350,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f46407.png,f46407.png,png,020edb6766e626a0147350d430d1ac306d21211f50be5159946d3039cd7cdbc5,train,20260703,mnist-sampling-v1,46407,gold_candidate,develop_policy
train_00351,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47019.png,f47019.png,png,ebc1994e3a1306737bf4a2de62e978a2bbddf247d7c4ef2ca11d5355eb334497,train,20260703,mnist-sampling-v1,47019,gold_candidate,develop_policy
train_00352,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47022.png,f47022.png,png,1898637d0d0ff69ce5cfb488de0c6f85cdab3897b4fecc124ed4406316baa565,train,20260703,mnist-sampling-v1,47022,gold_candidate,develop_policy
train_00353,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47141.png,f47141.png,png,140f489d4209cf21ae049cf91131b0f9d6db26619b76d7cf123357c05b61b3cd,train,20260703,mnist-sampling-v1,47141,gold_candidate,develop_policy
train_00354,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47213.png,f47213.png,png,ebc24f57b0655719a37ce3fce907ae102357170a05c0c2b273462abfb280c0b6,train,20260703,mnist-sampling-v1,47213,gold_candidate,develop_policy
train_00355,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47222.png,f47222.png,png,c14c9308422c936d6ad30b7788701115585bb5a8edfac009af73849276722b44,train,20260703,mnist-sampling-v1,47222,gold_candidate,develop_policy
train_00356,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47407.png,f47407.png,png,77c5ff6c7df3d1aafed2e96446a526dc94c841439e2c60ee4e4ab8af243b2afb,train,20260703,mnist-sampling-v1,47407,gold_candidate,develop_policy
train_00357,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47692.png,f47692.png,png,d109ebffe35e8811c8e505e7f4de0a6bea81b330861dfc463f1a1451a09d1446,train,20260703,mnist-sampling-v1,47692,gold_candidate,develop_policy
train_00358,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f47702.png,f47702.png,png,4a02d0721c1b15ee2d4ffcbade604b1d125dde3838ca6d330a7734c0c46e5616,train,20260703,mnist-sampling-v1,47702,gold_candidate,develop_policy
train_00359,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f48368.png,f48368.png,png,44c1ca94a25933ddba1e8866416fff3da0c9d24c946723655d5e0487d83e1c8f,train,20260703,mnist-sampling-v1,48368,gold_candidate,develop_policy
train_00360,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f49392.png,f49392.png,png,7e95430498025cd8407acdc13bc48a187472651041cb0db5837f62e43d569567,train,20260703,mnist-sampling-v1,49392,gold_candidate,develop_policy
train_00361,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f49534.png,f49534.png,png,9948087346d9f0cc05bd5f0f991824ff55e0c7213ca605ec216fc07a8878cb73,train,20260703,mnist-sampling-v1,49534,gold_candidate,develop_policy
train_00362,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f49731.png,f49731.png,png,88f6ae1f8a02f89a06b04f057615cd3e537d395facf11bd4a155647d4741e9fb,train,20260703,mnist-sampling-v1,49731,gold_candidate,develop_policy
train_00363,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f49832.png,f49832.png,png,090b21bf0e882268f50570b2985c4dd063c541bfab353a4a917eb2bdf3839312,train,20260703,mnist-sampling-v1,49832,gold_candidate,develop_policy
train_00364,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f50016.png,f50016.png,png,2f4c5af175edf161ea2b6cdf56287808600d27befbb365e3e1b2f403851482a3,train,20260703,mnist-sampling-v1,50016,gold_candidate,develop_policy
train_00365,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f50225.png,f50225.png,png,a10982aecfac947e32d63609be7e2db80a0e2e7b88da0c3446d5771f49216b19,train,20260703,mnist-sampling-v1,50225,gold_candidate,develop_policy
train_00366,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f50472.png,f50472.png,png,0f24541db071b0ea8083b3702705b5a5963004f76b8090f325844ef0e9207bea,train,20260703,mnist-sampling-v1,50472,gold_candidate,develop_policy
train_00367,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f50652.png,f50652.png,png,bed318a5814793f6287e2528ff5e1d05e18ca47280c26b85809734306a9fbeda,train,20260703,mnist-sampling-v1,50652,gold_candidate,develop_policy
train_00368,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f50907.png,f50907.png,png,3a216639c0ad3ea301f3561f55ab1e6c4800c7233ad0c0d0946d632ff256010f,train,20260703,mnist-sampling-v1,50907,gold_candidate,develop_policy
train_00369,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f51710.png,f51710.png,png,8b5d574ff1d8b4f8b42735c29137febff0bdb0a6215b4dcdb268eed9beb8470d,train,20260703,mnist-sampling-v1,51710,gold_candidate,develop_policy
train_00370,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f53080.png,f53080.png,png,0b24fd6a2ce78e56bb996cece7e8edaed217009c0efb476c86d5c18fd273c308,train,20260703,mnist-sampling-v1,53080,gold_candidate,develop_policy
train_00371,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f53304.png,f53304.png,png,8430e884888aed07ab796d7d80a47d92d283f8b1c748ae620fb4bf0a3507d627,train,20260703,mnist-sampling-v1,53304,gold_candidate,develop_policy
train_00372,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f53687.png,f53687.png,png,c6e46555aef1c9cc37a42cabeb9b75322784b45316ab182ac0bfc65bf1a6c393,train,20260703,mnist-sampling-v1,53687,gold_candidate,develop_policy
train_00373,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f53842.png,f53842.png,png,d4de5b350454cb199f8950ff279549ca42ef3850e3a806778ab024a06a62777d,train,20260703,mnist-sampling-v1,53842,gold_candidate,develop_policy
train_00374,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f53887.png,f53887.png,png,d8e185de3d394aa28b360be113a00fa70f9a590cdedc8366e704df2ee57311bc,train,20260703,mnist-sampling-v1,53887,gold_candidate,develop_policy
train_00375,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54213.png,f54213.png,png,307eea14e7e23378b420fd470cf560d9e3b6ac8f22a1a6d6ce8a1556efbc73c6,train,20260703,mnist-sampling-v1,54213,gold_candidate,develop_policy
train_00376,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54223.png,f54223.png,png,7e4eaaf0aa2462b6b0f5c4ec544ebd13eae2f4ec92ac98e2c58a6d44210539f7,train,20260703,mnist-sampling-v1,54223,gold_candidate,develop_policy
train_00377,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54239.png,f54239.png,png,bb192cfd32c713f976d577fafe27e5933efd1a14ce0586ddbdde51300f9eb45c,train,20260703,mnist-sampling-v1,54239,gold_candidate,develop_policy
train_00378,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54693.png,f54693.png,png,f1a0f06df6f778f74d813d4bd64f07a0b0cf9363a3cbd171fdd99d33dfe0789c,train,20260703,mnist-sampling-v1,54693,gold_candidate,develop_policy
train_00379,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54753.png,f54753.png,png,f2599a4e947dd0040881e742cf83af45de75240fb655400d33011db40e2e760a,train,20260703,mnist-sampling-v1,54753,gold_candidate,develop_policy
train_00380,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54784.png,f54784.png,png,4dab96a28325716e7ae8319506cb1388906b6bf7b49a65ecb4db787ef2d93274,train,20260703,mnist-sampling-v1,54784,gold_candidate,develop_policy
train_00381,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f54901.png,f54901.png,png,84cc4096dec91a0469b974174503b85eab596b15ca8ad4b177cc9434aba26fbd,train,20260703,mnist-sampling-v1,54901,gold_candidate,develop_policy
train_00382,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f55719.png,f55719.png,png,d3ab522f94bf81d78dd60fff19159cc313482e5025b4fdd70249793208e05f9f,train,20260703,mnist-sampling-v1,55719,gold_candidate,develop_policy
train_00383,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56169.png,f56169.png,png,3d90d184dc788d4aec0beaca46264b51df8ef4a54917e002276042d0f7077a67,train,20260703,mnist-sampling-v1,56169,gold_candidate,develop_policy
train_00384,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56374.png,f56374.png,png,c3db16b43717af694346ac971a4c9741095b4cbe9259889263101a88ba8d20ae,train,20260703,mnist-sampling-v1,56374,gold_candidate,develop_policy
train_00385,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56637.png,f56637.png,png,08a57cf6c633b2380d10aab0e34b820e1a725c431947f28c226b54ce0193e4b1,train,20260703,mnist-sampling-v1,56637,gold_candidate,develop_policy
train_00386,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56644.png,f56644.png,png,0ee79431c6130fd7c8e014fddd4a24f3230de5dbe95159b8a8a8db83775b7a9e,train,20260703,mnist-sampling-v1,56644,gold_candidate,develop_policy
train_00387,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56768.png,f56768.png,png,6bb61bc69f639f03d3174ed11202be35652dc60fd5a12dd024598f4341f9c9f6,train,20260703,mnist-sampling-v1,56768,gold_candidate,develop_policy
train_00388,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56960.png,f56960.png,png,f3b79b4aa18ab16c54e3cc1175d6a3b52114feeb98dd8e1e7369d73595f4a0a8,train,20260703,mnist-sampling-v1,56960,gold_candidate,develop_policy
train_00389,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f56980.png,f56980.png,png,15446bd9a0a823ca0f36767947a69b15bd4b05f65d580f725d0926dc36312e03,train,20260703,mnist-sampling-v1,56980,gold_candidate,develop_policy
train_00390,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f57303.png,f57303.png,png,101faaecb3e34b446ef1c3cf70ca77cac629eae7c905d149fe88e51f45e74cc3,train,20260703,mnist-sampling-v1,57303,gold_candidate,develop_policy
train_00391,mnist,1,1,data/images/mnist-classification/source-datasets/mnist/1/f57340.png,f57340.png,png,98b7f653156fbff5f4882a2d5ebd0ebab1db4eba3b7661cddb2ca00a1584625d,train,20260703,mnist-sampling-v1,57340,gold_candidate,develop_policy
